
[MeshData]

ボーンの重み数 : 558

ボーンの重み頂点番号111 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号112 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号113 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号114 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号115 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号116 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号117 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号118 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号119 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号120 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号121 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号122 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号123 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号124 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号125 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号126 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号127 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号128 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号129 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号130 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号131 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号132 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号133 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号134 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号135 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号136 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号137 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号138 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号139 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号140 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号141 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号142 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号143 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号144 : { 1, 0.0817874 } { 2, 0.91704 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号145 : { 0, 0.00378996 } { 1, 0.191505 } { 2, 0.799317 } { 3, 0.00538777 } 
ボーンの重み頂点番号146 : { 0, 0.0028545 } { 1, 0.276614 } { 2, 0.71848 } { 3, 0.00205168 } 
ボーンの重み頂点番号147 : { 0, 0.00378996 } { 1, 0.191505 } { 2, 0.799317 } { 3, 0.00538777 } 
ボーンの重み頂点番号148 : { 1, 0.0817874 } { 2, 0.91704 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号149 : { 0, 0.00116253 } { 1, 0.0646941 } { 2, 0.932354 } { 3, 0.00178964 } 
ボーンの重み頂点番号150 : { 0, 0.00114095 } { 1, 0.0292085 } { 2, 0.964298 } { 3, 0.0053521 } 
ボーンの重み頂点番号151 : { 0, 0.00116253 } { 1, 0.0646941 } { 2, 0.932354 } { 3, 0.00178964 } 
ボーンの重み頂点番号152 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号153 : { 0, 0.00116253 } { 1, 0.0646941 } { 2, 0.932354 } { 3, 0.00178964 } 
ボーンの重み頂点番号154 : { 0, 0.00114095 } { 1, 0.0292085 } { 2, 0.964298 } { 3, 0.0053521 } 
ボーンの重み頂点番号155 : { 0, 0.00378996 } { 1, 0.191505 } { 2, 0.799317 } { 3, 0.00538777 } 
ボーンの重み頂点番号156 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号157 : { 1, 0.00334888 } { 2, 0.981227 } { 3, 0.0150808 } { 0, 0 } 
ボーンの重み頂点番号158 : { 0, 0.00114095 } { 1, 0.0292085 } { 2, 0.964298 } { 3, 0.0053521 } 
ボーンの重み頂点番号159 : { 1, 0.00334888 } { 2, 0.981227 } { 3, 0.0150808 } { 0, 0 } 
ボーンの重み頂点番号160 : { 1, 0.0144281 } { 2, 0.981743 } { 3, 0.00323601 } { 0, 0 } 
ボーンの重み頂点番号161 : { 1, 0.00288212 } { 2, 0.976183 } { 3, 0.0205884 } { 0, 0 } 
ボーンの重み頂点番号162 : { 1, 0.00288212 } { 2, 0.976183 } { 3, 0.0205884 } { 0, 0 } 
ボーンの重み頂点番号163 : { 1, 0.00305944 } { 2, 0.971195 } { 3, 0.0253521 } { 0, 0 } 
ボーンの重み頂点番号164 : { 1, 0.00334888 } { 2, 0.981227 } { 3, 0.0150808 } { 0, 0 } 
ボーンの重み頂点番号165 : { 1, 0.00305944 } { 2, 0.971195 } { 3, 0.0253521 } { 0, 0 } 
ボーンの重み頂点番号166 : { 1, 0.00288212 } { 2, 0.976183 } { 3, 0.0205884 } { 0, 0 } 
ボーンの重み頂点番号167 : { 1, 0.00275021 } { 2, 0.966153 } { 3, 0.0306938 } { 0, 0 } 
ボーンの重み頂点番号168 : { 0, 0.2703 } { 1, 0.728068 } { 2, 0.00153207 } { 0, 0 } 
ボーンの重み頂点番号169 : { 0, 0.0973999 } { 1, 0.896561 } { 2, 0.00591642 } { 0, 0 } 
ボーンの重み頂点番号170 : { 0, 0.185818 } { 1, 0.801699 } { 2, 0.0122361 } { 0, 0 } 
ボーンの重み頂点番号171 : { 0, 0.185818 } { 1, 0.801699 } { 2, 0.0122361 } { 0, 0 } 
ボーンの重み頂点番号172 : { 0, 0.408254 } { 1, 0.589458 } { 2, 0.00214387 } { 0, 0 } 
ボーンの重み頂点番号173 : { 0, 0.2703 } { 1, 0.728068 } { 2, 0.00153207 } { 0, 0 } 
ボーンの重み頂点番号174 : { 0, 0.998527 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号175 : { 0, 0.2703 } { 1, 0.728068 } { 2, 0.00153207 } { 0, 0 } 
ボーンの重み頂点番号176 : { 0, 0.408254 } { 1, 0.589458 } { 2, 0.00214387 } { 0, 0 } 
ボーンの重み頂点番号177 : { 0, 0.408254 } { 1, 0.589458 } { 2, 0.00214387 } { 0, 0 } 
ボーンの重み頂点番号178 : { 0, 0.998461 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号179 : { 0, 0.998527 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号180 : { 1, 0.00150831 } { 2, 0.499023 } { 3, 0.499023 } { 0, 0 } 
ボーンの重み頂点番号181 : { 2, 0.49995 } { 3, 0.49995 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号182 : { 2, 0.49993 } { 3, 0.49993 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号183 : { 1, 0.0187673 } { 2, 0.979177 } { 3, 0.00156645 } { 0, 0 } 
ボーンの重み頂点番号184 : { 1, 0.0613288 } { 2, 0.93696 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号185 : { 1, 0.0636131 } { 2, 0.934669 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号186 : { 1, 0.0636131 } { 2, 0.934669 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号187 : { 1, 0.0174252 } { 2, 0.980427 } { 3, 0.00167063 } { 0, 0 } 
ボーンの重み頂点番号188 : { 1, 0.0187673 } { 2, 0.979177 } { 3, 0.00156645 } { 0, 0 } 
ボーンの重み頂点番号189 : { 1, 0.00346263 } { 2, 0.989343 } { 3, 0.00687841 } { 0, 0 } 
ボーンの重み頂点番号190 : { 1, 0.0187673 } { 2, 0.979177 } { 3, 0.00156645 } { 0, 0 } 
ボーンの重み頂点番号191 : { 1, 0.0174252 } { 2, 0.980427 } { 3, 0.00167063 } { 0, 0 } 
ボーンの重み頂点番号192 : { 1, 0.00346263 } { 2, 0.989343 } { 3, 0.00687841 } { 0, 0 } 
ボーンの重み頂点番号193 : { 1, 0.0174252 } { 2, 0.980427 } { 3, 0.00167063 } { 0, 0 } 
ボーンの重み頂点番号194 : { 1, 0.004238 } { 2, 0.983675 } { 3, 0.0116445 } { 0, 0 } 
ボーンの重み頂点番号195 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号196 : { 1, 0.00346263 } { 2, 0.989343 } { 3, 0.00687841 } { 0, 0 } 
ボーンの重み頂点番号197 : { 1, 0.004238 } { 2, 0.983675 } { 3, 0.0116445 } { 0, 0 } 
ボーンの重み頂点番号198 : { 1, 0.004238 } { 2, 0.983675 } { 3, 0.0116445 } { 0, 0 } 
ボーンの重み頂点番号199 : { 0, 0.00142138 } { 1, 0.00754661 } { 2, 0.887162 } { 3, 0.10387 } 
ボーンの重み頂点番号200 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号201 : { 0, 0.232764 } { 1, 0.765326 } { 2, 0.00182821 } { 0, 0 } 
ボーンの重み頂点番号202 : { 0, 0.0648661 } { 1, 0.926958 } { 2, 0.00807548 } { 0, 0 } 
ボーンの重み頂点番号203 : { 0, 0.238339 } { 1, 0.759854 } { 2, 0.00172577 } { 0, 0 } 
ボーンの重み頂点番号204 : { 0, 0.0648661 } { 1, 0.926958 } { 2, 0.00807548 } { 0, 0 } 
ボーンの重み頂点番号205 : { 0, 0.232764 } { 1, 0.765326 } { 2, 0.00182821 } { 0, 0 } 
ボーンの重み頂点番号206 : { 0, 0.062902 } { 1, 0.928369 } { 2, 0.00862694 } { 0, 0 } 
ボーンの重み頂点番号207 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号208 : { 0, 0.00141485 } { 1, 0.00751377 } { 2, 0.887647 } { 3, 0.103425 } 
ボーンの重み頂点番号209 : { 1, 0.00487991 } { 2, 0.92654 } { 3, 0.0676881 } { 0, 0 } 
ボーンの重み頂点番号210 : { 0, 0.00141485 } { 1, 0.00751377 } { 2, 0.887647 } { 3, 0.103425 } 
ボーンの重み頂点番号211 : { 1, 0.00475438 } { 2, 0.928394 } { 3, 0.0659849 } { 0, 0 } 
ボーンの重み頂点番号212 : { 0, 0.00142138 } { 1, 0.00754661 } { 2, 0.887162 } { 3, 0.10387 } 
ボーンの重み頂点番号213 : { 0, 0.999211 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号214 : { 0, 0.238339 } { 1, 0.759854 } { 2, 0.00172577 } { 0, 0 } 
