ボーンの重み頂点番号45 : { 0, 0.387546 } { 1, 0.452397 } { 2, 0.160056 } { 0, 0 } 
ボーンの重み頂点番号46 : { 0, 0.551927 } { 1, 0.442624 } { 2, 0.00544922 } { 0, 0 } 
ボーンの重み頂点番号47 : { 0, 0.557987 } { 1, 0.440654 } { 2, 0.00135907 } { 0, 0 } 
ボーンの重み頂点番号48 : { 0, 0.551927 } { 1, 0.442624 } { 2, 0.00544922 } { 0, 0 } 
ボーンの重み頂点番号49 : { 0, 0.387546 } { 1, 0.452397 } { 2, 0.160056 } { 0, 0 } 
ボーンの重み頂点番号50 : { 0, 0.38812 } { 1, 0.454222 } { 2, 0.157658 } { 0, 0 } 
ボーンの重み頂点番号51 : { 0, 0.551927 } { 1, 0.442624 } { 2, 0.00544922 } { 0, 0 } 
ボーンの重み頂点番号52 : { 0, 0.38812 } { 1, 0.454222 } { 2, 0.157658 } { 0, 0 } 
ボーンの重み頂点番号53 : { 0, 0.391278 } { 1, 0.464264 } { 2, 0.144457 } { 0, 0 } 
ボーンの重み頂点番号54 : { 0, 0.391278 } { 1, 0.464264 } { 2, 0.144457 } { 0, 0 } 
ボーンの重み頂点番号55 : { 0, 0.555549 } { 1, 0.441447 } { 2, 0.00300448 } { 0, 0 } 
ボーンの重み頂点番号56 : { 0, 0.551927 } { 1, 0.442624 } { 2, 0.00544922 } { 0, 0 } 
ボーンの重み頂点番号57 : { 0, 0.557987 } { 1, 0.440654 } { 2, 0.00135907 } { 0, 0 } 
ボーンの重み頂点番号58 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号59 : { 0, 0.834426 } { 1, 0.165574 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号60 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号61 : { 0, 0.557987 } { 1, 0.440654 } { 2, 0.00135907 } { 0, 0 } 
ボーンの重み頂点番号62 : { 0, 0.551927 } { 1, 0.442624 } { 2, 0.00544922 } { 0, 0 } 
ボーンの重み頂点番号63 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号64 : { 0, 0.551927 } { 1, 0.442624 } { 2, 0.00544922 } { 0, 0 } 
ボーンの重み頂点番号65 : { 0, 0.555549 } { 1, 0.441447 } { 2, 0.00300448 } { 0, 0 } 
ボーンの重み頂点番号66 : { 0, 0.555549 } { 1, 0.441447 } { 2, 0.00300448 } { 0, 0 } 
ボーンの重み頂点番号67 : { 0, 0.915437 } { 1, 0.0845625 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号68 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号69 : { 0, 0.33 } { 1, 0.236483 } { 2, 0.433517 } { 0, 0 } 
ボーンの重み頂点番号70 : { 0, 0.33 } { 1, 0.1742 } { 2, 0.4958 } { 0, 0 } 
ボーンの重み頂点番号71 : { 0, 0.33 } { 1, 0.218169 } { 2, 0.451831 } { 0, 0 } 
ボーンの重み頂点番号72 : { 0, 0.33 } { 1, 0.1742 } { 2, 0.4958 } { 0, 0 } 
ボーンの重み頂点番号73 : { 0, 0.33 } { 1, 0.210896 } { 2, 0.459104 } { 0, 0 } 
ボーンの重み頂点番号74 : { 0, 0.33 } { 1, 0.218169 } { 2, 0.451831 } { 0, 0 } 
ボーンの重み頂点番号75 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号76 : { 0, 0.996235 } { 1, 0.00376513 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号77 : { 0, 0.834426 } { 1, 0.165574 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号78 : { 0, 0.996235 } { 1, 0.00376513 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号79 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号80 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号81 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号82 : { 0, 0.808482 } { 1, 0.191518 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号83 : { 0, 0.915437 } { 1, 0.0845625 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号84 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号85 : { 0, 0.915437 } { 1, 0.0845625 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号86 : { 0, 0.99801 } { 1, 0.00199027 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号87 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号88 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号89 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号90 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号91 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号92 : { 0, 0.99801 } { 1, 0.00199027 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号93 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号94 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号95 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号96 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号97 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号98 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号99 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号100 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号101 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号102 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号103 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号104 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号105 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号106 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号107 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号108 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号109 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号110 : { 0, 0.33 } { 1, 0.105901 } { 2, 0.564099 } { 0, 0 } 
ボーンの重み頂点番号111 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号112 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号113 : { 0, 0.33 } { 1, 0.135635 } { 2, 0.534365 } { 0, 0 } 
ボーンの重み頂点番号114 : { 0, 0.33 } { 1, 0.135635 } { 2, 0.534365 } { 0, 0 } 
ボーンの重み頂点番号115 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号116 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号117 : { 0, 0.387546 } { 1, 0.452397 } { 2, 0.160056 } { 0, 0 } 
ボーンの重み頂点番号118 : { 0, 0.335066 } { 1, 0.30662 } { 2, 0.358315 } { 0, 0 } 
ボーンの重み頂点番号119 : { 0, 0.38812 } { 1, 0.454222 } { 2, 0.157658 } { 0, 0 } 
ボーンの重み頂点番号120 : { 0, 0.335066 } { 1, 0.30662 } { 2, 0.358315 } { 0, 0 } 
ボーンの重み頂点番号121 : { 0, 0.387546 } { 1, 0.452397 } { 2, 0.160056 } { 0, 0 } 
ボーンの重み頂点番号122 : { 0, 0.339923 } { 1, 0.317953 } { 2, 0.342124 } { 0, 0 } 
ボーンの重み頂点番号123 : { 0, 0.339923 } { 1, 0.317953 } { 2, 0.342124 } { 0, 0 } 
ボーンの重み頂点番号124 : { 0, 0.33 } { 1, 0.218169 } { 2, 0.451831 } { 0, 0 } 
ボーンの重み頂点番号125 : { 0, 0.335066 } { 1, 0.30662 } { 2, 0.358315 } { 0, 0 } 
ボーンの重み頂点番号126 : { 0, 0.33 } { 1, 0.218169 } { 2, 0.451831 } { 0, 0 } 
ボーンの重み頂点番号127 : { 0, 0.339923 } { 1, 0.317953 } { 2, 0.342124 } { 0, 0 } 
ボーンの重み頂点番号128 : { 0, 0.33 } { 1, 0.236483 } { 2, 0.433517 } { 0, 0 } 
ボーンの重み頂点番号129 : { 0, 0.38812 } { 1, 0.454222 } { 2, 0.157658 } { 0, 0 } 
ボーンの重み頂点番号130 : { 0, 0.335066 } { 1, 0.30662 } { 2, 0.358315 } { 0, 0 } 
ボーンの重み頂点番号131 : { 0, 0.339908 } { 1, 0.317918 } { 2, 0.342175 } { 0, 0 } 
ボーンの重み頂点番号132 : { 0, 0.339908 } { 1, 0.317918 } { 2, 0.342175 } { 0, 0 } 
ボーンの重み頂点番号133 : { 0, 0.391278 } { 1, 0.464264 } { 2, 0.144457 } { 0, 0 } 
ボーンの重み頂点番号134 : { 0, 0.38812 } { 1, 0.454222 } { 2, 0.157658 } { 0, 0 } 
ボーンの重み頂点番号135 : { 0, 0.33 } { 1, 0.210896 } { 2, 0.459104 } { 0, 0 } 
ボーンの重み頂点番号136 : { 0, 0.335066 } { 1, 0.30662 } { 2, 0.358315 } { 0, 0 } 
ボーンの重み頂点番号137 : { 0, 0.33 } { 1, 0.218169 } { 2, 0.451831 } { 0, 0 } 
ボーンの重み頂点番号138 : { 0, 0.335066 } { 1, 0.30662 } { 2, 0.358315 } { 0, 0 } 
ボーンの重み頂点番号139 : { 0, 0.33 } { 1, 0.210896 } { 2, 0.459104 } { 0, 0 } 
ボーンの重み頂点番号140 : { 0, 0.339908 } { 1, 0.317918 } { 2, 0.342175 } { 0, 0 } 
ボーンの重み頂点番号141 : { 0, 0.996235 } { 1, 0.00376513 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号142 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号143 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号144 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号145 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号146 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号147 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号148 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号149 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号150 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号151 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号152 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号153 : { 0, 0.978506 } { 1, 0.0214943 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号154 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号155 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号156 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号157 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号158 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号159 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号160 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号161 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号162 : { 0, 0.33 } { 1, 0.228943 } { 2, 0.441057 } { 0, 0 } 
ボーンの重み頂点番号163 : { 0, 0.333415 } { 1, 0.338468 } { 2, 0.328117 } { 0, 0 } 
ボーンの重み頂点番号164 : { 0, 0.332307 } { 1, 0.363363 } { 2, 0.30433 } { 0, 0 } 
ボーンの重み頂点番号165 : { 0, 0.333415 } { 1, 0.338468 } { 2, 0.328117 } { 0, 0 } 
ボーンの重み頂点番号166 : { 0, 0.33 } { 1, 0.228943 } { 2, 0.441057 } { 0, 0 } 
ボーンの重み頂点番号167 : { 0, 0.33 } { 1, 0.195242 } { 2, 0.474758 } { 0, 0 } 
ボーンの重み頂点番号168 : { 0, 0.33 } { 1, 0.105901 } { 2, 0.564099 } { 0, 0 } 
ボーンの重み頂点番号169 : { 0, 0.33 } { 1, 0.195242 } { 2, 0.474758 } { 0, 0 } 
ボーンの重み頂点番号170 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号171 : { 0, 0.33 } { 1, 0.228943 } { 2, 0.441057 } { 0, 0 } 
ボーンの重み頂点番号172 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号173 : { 0, 0.33 } { 1, 0.195242 } { 2, 0.474758 } { 0, 0 } 
ボーンの重み頂点番号174 : { 0, 0.332307 } { 1, 0.363363 } { 2, 0.30433 } { 0, 0 } 
ボーンの重み頂点番号175 : { 0, 0.33 } { 1, 0.238913 } { 2, 0.431087 } { 0, 0 } 
ボーンの重み頂点番号176 : { 0, 0.33 } { 1, 0.228943 } { 2, 0.441057 } { 0, 0 } 
ボーンの重み頂点番号177 : { 0, 0.33 } { 1, 0.238913 } { 2, 0.431087 } { 0, 0 } 
ボーンの重み頂点番号178 : { 0, 0.332307 } { 1, 0.363363 } { 2, 0.30433 } { 0, 0 } 
ボーンの重み頂点番号179 : { 0, 0.333037 } { 1, 0.370214 } { 2, 0.296749 } { 0, 0 } 
ボーンの重み頂点番号180 : { 0, 0.33 } { 1, 0.238913 } { 2, 0.431087 } { 0, 0 } 
ボーンの重み頂点番号181 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号182 : { 0, 0.33 } { 1, 0.228943 } { 2, 0.441057 } { 0, 0 } 
ボーンの重み頂点番号183 : { 0, 0.33 } { 1, 0.1139 } { 2, 0.5561 } { 0, 0 } 
ボーンの重み頂点番号184 : { 0, 0.33 } { 1, 0.238913 } { 2, 0.431087 } { 0, 0 } 
ボーンの重み頂点番号185 : { 0, 0.33 } { 1, 0.135635 } { 2, 0.534365 } { 0, 0 } 
ボーンの重み頂点番号186 : { 0, 0.332307 } { 1, 0.363363 } { 2, 0.30433 } { 0, 0 } 
ボーンの重み頂点番号187 : { 0, 0.362941 } { 1, 0.426833 } { 2, 0.210226 } { 0, 0 } 
ボーンの重み頂点番号188 : { 0, 0.381936 } { 1, 0.472674 } { 2, 0.14539 } { 0, 0 } 
ボーンの重み頂点番号189 : { 0, 0.362941 } { 1, 0.426833 } { 2, 0.210226 } { 0, 0 } 
ボーンの重み頂点番号190 : { 0, 0.332307 } { 1, 0.363363 } { 2, 0.30433 } { 0, 0 } 
ボーンの重み頂点番号191 : { 0, 0.333415 } { 1, 0.338468 } { 2, 0.328117 } { 0, 0 } 
ボーンの重み頂点番号192 : { 0, 0.553775 } { 1, 0.438755 } { 2, 0.00747014 } { 0, 0 } 
ボーンの重み頂点番号193 : { 0, 0.381936 } { 1, 0.472674 } { 2, 0.14539 } { 0, 0 } 
ボーンの重み頂点番号194 : { 0, 0.362941 } { 1, 0.426833 } { 2, 0.210226 } { 0, 0 } 
ボーンの重み頂点番号195 : { 0, 0.381936 } { 1, 0.472674 } { 2, 0.14539 } { 0, 0 } 
ボーンの重み頂点番号196 : { 0, 0.553775 } { 1, 0.438755 } { 2, 0.00747014 } { 0, 0 } 
ボーンの重み頂点番号197 : { 0, 0.551935 } { 1, 0.441914 } { 2, 0.00615142 } { 0, 0 } 
ボーンの重み頂点番号198 : { 0, 0.333037 } { 1, 0.370214 } { 2, 0.296749 } { 0, 0 } 
ボーンの重み頂点番号199 : { 0, 0.381936 } { 1, 0.472674 } { 2, 0.14539 } { 0, 0 } 
ボーンの重み頂点番号200 : { 0, 0.384605 } { 1, 0.477529 } { 2, 0.137866 } { 0, 0 } 
ボーンの重み頂点番号201 : { 0, 0.381936 } { 1, 0.472674 } { 2, 0.14539 } { 0, 0 } 
ボーンの重み頂点番号202 : { 0, 0.333037 } { 1, 0.370214 } { 2, 0.296749 } { 0, 0 } 
ボーンの重み頂点番号203 : { 0, 0.332307 } { 1, 0.363363 } { 2, 0.30433 } { 0, 0 } 
ボーンの重み頂点番号204 : { 0, 0.384605 } { 1, 0.477529 } { 2, 0.137866 } { 0, 0 } 
ボーンの重み頂点番号205 : { 0, 0.551935 } { 1, 0.441914 } { 2, 0.00615142 } { 0, 0 } 
ボーンの重み頂点番号206 : { 0, 0.551933 } { 1, 0.442622 } { 2, 0.00544521 } { 0, 0 } 
ボーンの重み頂点番号207 : { 0, 0.551935 } { 1, 0.441914 } { 2, 0.00615142 } { 0, 0 } 
ボーンの重み頂点番号208 : { 0, 0.384605 } { 1, 0.477529 } { 2, 0.137866 } { 0, 0 } 
ボーンの重み頂点番号209 : { 0, 0.381936 } { 1, 0.472674 } { 2, 0.14539 } { 0, 0 } 
ボーンの重み頂点番号210 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号211 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号212 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号213 : { 0, 0.827142 } { 3, 0.172858 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号214 : { 0, 0.551935 } { 3, 0.441914 } { 4, 0.00615141 } { 0, 0 } 
ボーンの重み頂点番号215 : { 0, 0.551933 } { 3, 0.442622 } { 4, 0.0054452 } { 0, 0 } 
ボーンの重み頂点番号216 : { 0, 0.551935 } { 3, 0.441914 } { 4, 0.00615141 } { 0, 0 } 
ボーンの重み頂点番号217 : { 0, 0.827142 } { 3, 0.172858 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号218 : { 0, 0.851467 } { 3, 0.148533 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号219 : { 0, 0.553775 } { 3, 0.438755 } { 4, 0.00747012 } { 0, 0 } 
ボーンの重み頂点番号220 : { 0, 0.851467 } { 3, 0.148533 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号221 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号222 : { 0, 0.851467 } { 3, 0.148533 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号223 : { 0, 0.553775 } { 3, 0.438755 } { 4, 0.00747012 } { 0, 0 } 
ボーンの重み頂点番号224 : { 0, 0.551935 } { 3, 0.441914 } { 4, 0.00615141 } { 0, 0 } 
ボーンの重み頂点番号225 : { 0, 0.978506 } { 3, 0.0214943 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号226 : { 0, 0.851467 } { 3, 0.148533 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号227 : { 0, 0.827142 } { 3, 0.172858 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号228 : { 0, 0.851467 } { 3, 0.148533 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号229 : { 0, 0.978506 } { 3, 0.0214943 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号230 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号231 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号232 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号233 : { 0, 0.851467 } { 3, 0.148533 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号234 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号235 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号236 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号237 : { 0, 0.33 } { 3, 0.0693486 } { 4, 0.600651 } { 0, 0 } 
ボーンの重み頂点番号238 : { 0, 0.33 } { 3, 0.067 } { 4, 0.603 } { 0, 0 } 
ボーンの重み頂点番号239 : { 0, 0.33 } { 3, 0.0728562 } { 4, 0.597144 } { 0, 0 } 
ボーンの重み頂点番号240 : { 0, 0.33 } { 3, 0.0693486 } { 4, 0.600651 } { 0, 0 } 
ボーンの重み頂点番号241 : { 0, 0.33 } { 3, 0.067 } { 4, 0.603 } { 0, 0 } 
ボーンの重み頂点番号242 : { 0, 0.33 } { 3, 0.067 } { 4, 0.603 } { 0, 0 } 
ボーンの重み頂点番号243 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号244 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号245 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号246 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号247 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号248 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号249 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号250 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号251 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号252 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号253 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号254 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号255 : { 0, 0.551927 } { 3, 0.442624 } { 4, 0.0054492 } { 0, 0 } 
