ボーンの重み頂点番号52 : { 0, 0.99999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号53 : { 0, 0.999993 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号54 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号55 : { 0, 0.999991 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号56 : { 0, 0.904696 } { 5, 0.0476501 } { 6, 0.0476541 } { 0, 0 } 
ボーンの重み頂点番号57 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号58 : { 0, 0.752879 } { 3, 0.247119 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号59 : { 0, 0.99999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号60 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号61 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号62 : { 0, 0.8141 } { 5, 0.0848243 } { 6, 0.101076 } { 0, 0 } 
ボーンの重み頂点番号63 : { 0, 0.999991 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号64 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号65 : { 0, 0.99999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号66 : { 0, 0.999991 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号67 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号68 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号69 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号70 : { 0, 0.998817 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号71 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号72 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号73 : { 0, 0.999578 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号74 : { 0, 0.998817 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号75 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号76 : { 0, 0.999578 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号77 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号78 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号79 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号80 : { 0, 0.999578 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号81 : { 0, 0.78 } { 5, 0.04 } { 6, 0.18 } { 0, 0 } 
ボーンの重み頂点番号82 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号83 : { 0, 0.904696 } { 5, 0.0476501 } { 6, 0.0476541 } { 0, 0 } 
ボーンの重み頂点番号84 : { 0, 0.78 } { 5, 0.04 } { 6, 0.18 } { 0, 0 } 
ボーンの重み頂点番号85 : { 0, 0.779298 } { 5, 0.0403364 } { 6, 0.180365 } { 0, 0 } 
ボーンの重み頂点番号86 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号87 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号88 : { 0, 0.7055 } { 5, 0.076 } { 6, 0.2185 } { 0, 0 } 
ボーンの重み頂点番号89 : { 0, 0.8141 } { 5, 0.0848243 } { 6, 0.101076 } { 0, 0 } 
ボーンの重み頂点番号90 : { 0, 0.769501 } { 5, 0.0402771 } { 6, 0.190222 } { 0, 0 } 
ボーンの重み頂点番号91 : { 0, 0.779298 } { 5, 0.0403364 } { 6, 0.180365 } { 0, 0 } 
ボーンの重み頂点番号92 : { 0, 0.7055 } { 5, 0.076 } { 6, 0.2185 } { 0, 0 } 
ボーンの重み頂点番号93 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号94 : { 0, 0.832795 } { 3, 0.0067414 } { 5, 0.0802316 } { 6, 0.0802316 } 
ボーンの重み頂点番号95 : { 0, 0.84242 } { 5, 0.0787898 } { 6, 0.0787898 } { 0, 0 } 
ボーンの重み頂点番号96 : { 0, 0.832795 } { 3, 0.0067414 } { 5, 0.0802316 } { 6, 0.0802316 } 
ボーンの重み頂点番号97 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号98 : { 0, 0.8141 } { 5, 0.0848243 } { 6, 0.101076 } { 0, 0 } 
ボーンの重み頂点番号99 : { 0, 0.998817 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号100 : { 0, 0.901589 } { 5, 0.0492057 } { 6, 0.0492057 } { 0, 0 } 
ボーンの重み頂点番号101 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号102 : { 0, 0.998817 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号103 : { 0, 0.920708 } { 5, 0.0396458 } { 6, 0.0396458 } { 0, 0 } 
ボーンの重み頂点番号104 : { 0, 0.901589 } { 5, 0.0492057 } { 6, 0.0492057 } { 0, 0 } 
ボーンの重み頂点番号105 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号106 : { 0, 0.999578 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号107 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号108 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号109 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号110 : { 0, 0.896403 } { 3, 0.0929268 } { 4, 0.0106703 } { 0, 0 } 
ボーンの重み頂点番号111 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号112 : { 0, 0.998817 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号113 : { 0, 0.999578 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号114 : { 0, 0.905294 } { 3, 0.0563567 } { 4, 0.0383491 } { 0, 0 } 
ボーンの重み頂点番号115 : { 0, 0.998817 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号116 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号117 : { 0, 0.254094 } { 3, 0.258958 } { 4, 0.486948 } { 0, 0 } 
ボーンの重み頂点番号118 : { 0, 0.090001 } { 3, 0.22 } { 4, 0.689999 } { 0, 0 } 
ボーンの重み頂点番号119 : { 0, 0.488952 } { 3, 0.231967 } { 4, 0.279081 } { 0, 0 } 
ボーンの重み頂点番号120 : { 0, 0.819984 } { 3, 0.141426 } { 4, 0.0385832 } { 0, 0 } 
ボーンの重み頂点番号121 : { 0, 0.752879 } { 3, 0.247119 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号122 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号123 : { 0, 0.819984 } { 3, 0.141426 } { 4, 0.0385832 } { 0, 0 } 
ボーンの重み頂点番号124 : { 0, 0.817303 } { 3, 0.0047283 } { 5, 0.0889845 } { 6, 0.0889845 } 
ボーンの重み頂点番号125 : { 0, 0.832795 } { 3, 0.0067414 } { 5, 0.0802316 } { 6, 0.0802316 } 
ボーンの重み頂点番号126 : { 0, 0.819984 } { 3, 0.141426 } { 4, 0.0385832 } { 0, 0 } 
ボーンの重み頂点番号127 : { 0, 0.832795 } { 3, 0.0067414 } { 5, 0.0802316 } { 6, 0.0802316 } 
ボーンの重み頂点番号128 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号129 : { 0, 0.819984 } { 3, 0.141426 } { 4, 0.0385832 } { 0, 0 } 
ボーンの重み頂点番号130 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号131 : { 0, 0.488952 } { 3, 0.231967 } { 4, 0.279081 } { 0, 0 } 
ボーンの重み頂点番号132 : { 0, 0.819984 } { 3, 0.141426 } { 4, 0.0385832 } { 0, 0 } 
ボーンの重み頂点番号133 : { 0, 0.379049 } { 3, 0.226461 } { 4, 0.39449 } { 0, 0 } 
ボーンの重み頂点番号134 : { 0, 0.752879 } { 3, 0.247119 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号135 : { 0, 0.819984 } { 3, 0.141426 } { 4, 0.0385832 } { 0, 0 } 
ボーンの重み頂点番号136 : { 0, 0.488952 } { 3, 0.231967 } { 4, 0.279081 } { 0, 0 } 
ボーンの重み頂点番号137 : { 0, 0.379049 } { 3, 0.226461 } { 4, 0.39449 } { 0, 0 } 
ボーンの重み頂点番号138 : { 0, 0.290942 } { 3, 0.193969 } { 4, 0.51509 } { 0, 0 } 
ボーンの重み頂点番号139 : { 0, 0.905294 } { 3, 0.0563567 } { 4, 0.0383491 } { 0, 0 } 
ボーンの重み頂点番号140 : { 0, 0.305982 } { 3, 0.0470682 } { 4, 0.64695 } { 0, 0 } 
ボーンの重み頂点番号141 : { 0, 0.495459 } { 3, 0.0496064 } { 4, 0.454935 } { 0, 0 } 
ボーンの重み頂点番号142 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号143 : { 0, 0.896403 } { 3, 0.0929268 } { 4, 0.0106703 } { 0, 0 } 
ボーンの重み頂点番号144 : { 0, 0.29458 } { 3, 0.00963845 } { 4, 0.695781 } { 0, 0 } 
ボーンの重み頂点番号145 : { 0, 0.495459 } { 3, 0.0496064 } { 4, 0.454935 } { 0, 0 } 
ボーンの重み頂点番号146 : { 0, 0.896403 } { 3, 0.0929268 } { 4, 0.0106703 } { 0, 0 } 
ボーンの重み頂点番号147 : { 0, 0.390143 } { 3, 0.0159697 } { 4, 0.593888 } { 0, 0 } 
ボーンの重み頂点番号148 : { 0, 0.892273 } { 3, 0.0700702 } { 4, 0.0376561 } { 0, 0 } 
ボーンの重み頂点番号149 : { 0, 0.908878 } { 3, 0.0521975 } { 4, 0.0389235 } { 0, 0 } 
ボーンの重み頂点番号150 : { 0, 0.390143 } { 3, 0.0159697 } { 4, 0.593888 } { 0, 0 } 
ボーンの重み頂点番号151 : { 0, 0.908878 } { 3, 0.0521975 } { 4, 0.0389235 } { 0, 0 } 
ボーンの重み頂点番号152 : { 0, 0.355872 } { 3, 0.00441526 } { 4, 0.639713 } { 0, 0 } 
ボーンの重み頂点番号153 : { 0, 0.490677 } { 3, 0.258303 } { 4, 0.25102 } { 0, 0 } 
ボーンの重み頂点番号154 : { 0, 0.488952 } { 3, 0.231967 } { 4, 0.279081 } { 0, 0 } 
ボーンの重み頂点番号155 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号156 : { 0, 0.490677 } { 3, 0.258303 } { 4, 0.25102 } { 0, 0 } 
ボーンの重み頂点番号157 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号158 : { 0, 0.905294 } { 3, 0.0563567 } { 4, 0.0383491 } { 0, 0 } 
ボーンの重み頂点番号159 : { 0, 0.490677 } { 3, 0.258303 } { 4, 0.25102 } { 0, 0 } 
ボーンの重み頂点番号160 : { 0, 0.905294 } { 3, 0.0563567 } { 4, 0.0383491 } { 0, 0 } 
ボーンの重み頂点番号161 : { 0, 0.290942 } { 3, 0.193969 } { 4, 0.51509 } { 0, 0 } 
ボーンの重み頂点番号162 : { 0, 0.529663 } { 3, 0.20424 } { 4, 0.266097 } { 0, 0 } 
ボーンの重み頂点番号163 : { 0, 0.734857 } { 3, 0.179018 } { 4, 0.0861246 } { 0, 0 } 
ボーンの重み頂点番号164 : { 0, 0.283532 } { 3, 0.287594 } { 4, 0.428874 } { 0, 0 } 
ボーンの重み頂点番号165 : { 0, 0.842737 } { 3, 0.0586882 } { 4, 0.098574 } { 0, 0 } 
ボーンの重み頂点番号166 : { 0, 0.355872 } { 3, 0.00441526 } { 4, 0.639713 } { 0, 0 } 
ボーンの重み頂点番号167 : { 0, 0.908878 } { 3, 0.0521975 } { 4, 0.0389235 } { 0, 0 } 
ボーンの重み頂点番号168 : { 0, 0.842737 } { 3, 0.0586882 } { 4, 0.098574 } { 0, 0 } 
ボーンの重み頂点番号169 : { 0, 0.317174 } { 3, 0.00485114 } { 4, 0.677975 } { 0, 0 } 
ボーンの重み頂点番号170 : { 0, 0.355872 } { 3, 0.00441526 } { 4, 0.639713 } { 0, 0 } 
ボーンの重み頂点番号171 : { 0, 0.842737 } { 3, 0.0586882 } { 4, 0.098574 } { 0, 0 } 
ボーンの重み頂点番号172 : { 0, 0.529663 } { 3, 0.20424 } { 4, 0.266097 } { 0, 0 } 
ボーンの重み頂点番号173 : { 0, 0.317174 } { 3, 0.00485114 } { 4, 0.677975 } { 0, 0 } 
ボーンの重み頂点番号174 : { 0, 0.228234 } { 4, 0.771459 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号175 : { 0, 0.529663 } { 3, 0.20424 } { 4, 0.266097 } { 0, 0 } 
ボーンの重み頂点番号176 : { 0, 0.283532 } { 3, 0.287594 } { 4, 0.428874 } { 0, 0 } 
ボーンの重み頂点番号177 : { 0, 0.228234 } { 4, 0.771459 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号178 : { 0, 0.317174 } { 3, 0.00485114 } { 4, 0.677975 } { 0, 0 } 
ボーンの重み頂点番号179 : { 0, 0.529663 } { 3, 0.20424 } { 4, 0.266097 } { 0, 0 } 
ボーンの重み頂点番号180 : { 0, 0.844673 } { 3, 0.120579 } { 4, 0.0347476 } { 0, 0 } 
ボーンの重み頂点番号181 : { 0, 0.842737 } { 3, 0.0586882 } { 4, 0.098574 } { 0, 0 } 
ボーンの重み頂点番号182 : { 0, 0.867909 } { 3, 0.132091 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号183 : { 0, 0.844673 } { 3, 0.120579 } { 4, 0.0347476 } { 0, 0 } 
ボーンの重み頂点番号184 : { 0, 0.867909 } { 3, 0.132091 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号185 : { 0, 0.734857 } { 3, 0.179018 } { 4, 0.0861246 } { 0, 0 } 
ボーンの重み頂点番号186 : { 0, 0.844673 } { 3, 0.120579 } { 4, 0.0347476 } { 0, 0 } 
ボーンの重み頂点番号187 : { 0, 0.734857 } { 3, 0.179018 } { 4, 0.0861246 } { 0, 0 } 
ボーンの重み頂点番号188 : { 0, 0.529663 } { 3, 0.20424 } { 4, 0.266097 } { 0, 0 } 
ボーンの重み頂点番号189 : { 0, 0.844673 } { 3, 0.120579 } { 4, 0.0347476 } { 0, 0 } 
ボーンの重み頂点番号190 : { 0, 0.529663 } { 3, 0.20424 } { 4, 0.266097 } { 0, 0 } 
ボーンの重み頂点番号191 : { 0, 0.842737 } { 3, 0.0586882 } { 4, 0.098574 } { 0, 0 } 
ボーンの重み頂点番号192 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号193 : { 0, 0.305982 } { 3, 0.0470682 } { 4, 0.64695 } { 0, 0 } 
ボーンの重み頂点番号194 : { 0, 0.905294 } { 3, 0.0563567 } { 4, 0.0383491 } { 0, 0 } 
ボーンの重み頂点番号195 : { 0, 0.891053 } { 3, 0.087163 } { 4, 0.0217843 } { 0, 0 } 
ボーンの重み頂点番号196 : { 0, 0.495459 } { 3, 0.0496064 } { 4, 0.454935 } { 0, 0 } 
ボーンの重み頂点番号197 : { 0, 0.305982 } { 3, 0.0470682 } { 4, 0.64695 } { 0, 0 } 
ボーンの重み頂点番号198 : { 0, 0.390143 } { 3, 0.0159697 } { 4, 0.593888 } { 0, 0 } 
ボーンの重み頂点番号199 : { 0, 0.896403 } { 3, 0.0929268 } { 4, 0.0106703 } { 0, 0 } 
ボーンの重み頂点番号200 : { 0, 0.892273 } { 3, 0.0700702 } { 4, 0.0376561 } { 0, 0 } 
ボーンの重み頂点番号201 : { 0, 0.390143 } { 3, 0.0159697 } { 4, 0.593888 } { 0, 0 } 
ボーンの重み頂点番号202 : { 0, 0.29458 } { 3, 0.00963845 } { 4, 0.695781 } { 0, 0 } 
ボーンの重み頂点番号203 : { 0, 0.896403 } { 3, 0.0929268 } { 4, 0.0106703 } { 0, 0 } 
ボーンの重み頂点番号204 : { 0, 0.254094 } { 3, 0.258958 } { 4, 0.486948 } { 0, 0 } 
ボーンの重み頂点番号205 : { 0, 0.490677 } { 3, 0.258303 } { 4, 0.25102 } { 0, 0 } 
ボーンの重み頂点番号206 : { 0, 0.290942 } { 3, 0.193969 } { 4, 0.51509 } { 0, 0 } 
ボーンの重み頂点番号207 : { 0, 0.254094 } { 3, 0.258958 } { 4, 0.486948 } { 0, 0 } 
ボーンの重み頂点番号208 : { 0, 0.488952 } { 3, 0.231967 } { 4, 0.279081 } { 0, 0 } 
ボーンの重み頂点番号209 : { 0, 0.490677 } { 3, 0.258303 } { 4, 0.25102 } { 0, 0 } 
ボーンの重み頂点番号210 : { 0, 0.7055 } { 5, 0.076 } { 6, 0.2185 } { 0, 0 } 
ボーンの重み頂点番号211 : { 0, 0.8141 } { 5, 0.0848243 } { 6, 0.101076 } { 0, 0 } 
ボーンの重み頂点番号212 : { 0, 0.7055 } { 5, 0.076 } { 6, 0.2185 } { 0, 0 } 
ボーンの重み頂点番号213 : { 0, 0.7055 } { 5, 0.076 } { 6, 0.2185 } { 0, 0 } 
ボーンの重み頂点番号214 : { 0, 0.832795 } { 3, 0.0067414 } { 5, 0.0802316 } { 6, 0.0802316 } 
ボーンの重み頂点番号215 : { 0, 0.8141 } { 5, 0.0848243 } { 6, 0.101076 } { 0, 0 } 
ボーンの重み頂点番号216 : { 0, 0.867909 } { 3, 0.132091 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号217 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号218 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号219 : { 0, 0.867909 } { 3, 0.132091 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号220 : { 0, 0.997313 } { 3, 0.00149277 } { 7, 0.00119422 } { 0, 0 } 
ボーンの重み頂点番号221 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号222 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号223 : { 0, 0.920708 } { 5, 0.0396458 } { 6, 0.0396458 } { 0, 0 } 
ボーンの重み頂点番号224 : { 0, 0.905294 } { 3, 0.0563567 } { 4, 0.0383491 } { 0, 0 } 
ボーンの重み頂点番号225 : { 0, 0.968008 } { 3, 0.020943 } { 4, 0.0110463 } { 0, 0 } 
ボーンの重み頂点番号226 : { 0, 0.84242 } { 5, 0.0787898 } { 6, 0.0787898 } { 0, 0 } 
ボーンの重み頂点番号227 : { 0, 0.920708 } { 5, 0.0396458 } { 6, 0.0396458 } { 0, 0 } 
ボーンの重み頂点番号228 : { 0, 0.999996 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号229 : { 0, 0.9 } { 5, 0.0499999 } { 6, 0.0499999 } { 0, 0 } 
ボーンの重み頂点番号230 : { 0, 0.9 } { 5, 0.05 } { 6, 0.05 } { 0, 0 } 
ボーンの重み頂点番号231 : { 0, 0.999999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号232 : { 0, 0.999993 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号233 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号234 : { 0, 0.999999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号235 : { 0, 0.9 } { 5, 0.05 } { 6, 0.05 } { 0, 0 } 
ボーンの重み頂点番号236 : { 0, 0.998071 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号237 : { 0, 0.999999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号238 : { 0, 0.999991 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号239 : { 0, 0.999993 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号240 : { 0, 0.999996 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号241 : { 0, 0.9 } { 5, 0.05 } { 6, 0.05 } { 0, 0 } 
ボーンの重み頂点番号242 : { 0, 0.999999 } { 0, 0 } { 0, 0 } { 0, 0 } 
ボーンの重み頂点番号243 : { 0, 1 } { 0, 0 } { 0, 0 } { 0, 0 } 
